projectName;name;pathFile;productionFile;junitVersion;loc;qtdMethods;testSmellName;testSmellMethod;testSmellLineBegin;testSmellLineEnd
aux2;DirEntryTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\101_netweaver\evosuite-tests\com\sap\managementconsole\soap\axis\sapcontrol\DirEntry_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\101_netweaver\evosuite-tests\com\sap\managementconsole\soap\axis\sapcontrol\DirEntry.java;JUnit4;237;26;Assertion Roulette;test19;188-188;188-188
aux2;DirEntryTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\101_netweaver\evosuite-tests\com\sap\managementconsole\soap\axis\sapcontrol\DirEntry_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\101_netweaver\evosuite-tests\com\sap\managementconsole\soap\axis\sapcontrol\DirEntry.java;JUnit4;237;26;Assertion Roulette;test20;194-194;194-194
aux2;DirEntryTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\101_netweaver\evosuite-tests\com\sap\managementconsole\soap\axis\sapcontrol\DirEntry_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\101_netweaver\evosuite-tests\com\sap\managementconsole\soap\axis\sapcontrol\DirEntry.java;JUnit4;237;26;Assertion Roulette;test21;202-202;202-202
aux2;DirEntryTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\101_netweaver\evosuite-tests\com\sap\managementconsole\soap\axis\sapcontrol\DirEntry_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\101_netweaver\evosuite-tests\com\sap\managementconsole\soap\axis\sapcontrol\DirEntry.java;JUnit4;237;26;Assertion Roulette;test23;218-218;218-218
aux2;DirEntryTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\101_netweaver\evosuite-tests\com\sap\managementconsole\soap\axis\sapcontrol\DirEntry_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\101_netweaver\evosuite-tests\com\sap\managementconsole\soap\axis\sapcontrol\DirEntry.java;JUnit4;237;26;Assertion Roulette;test23;219-219;219-219
aux2;DirEntryTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\101_netweaver\evosuite-tests\com\sap\managementconsole\soap\axis\sapcontrol\DirEntry_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\101_netweaver\evosuite-tests\com\sap\managementconsole\soap\axis\sapcontrol\DirEntry.java;JUnit4;237;26;Assertion Roulette;test24;226-226;226-226
aux2;DirEntryTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\101_netweaver\evosuite-tests\com\sap\managementconsole\soap\axis\sapcontrol\DirEntry_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\101_netweaver\evosuite-tests\com\sap\managementconsole\soap\axis\sapcontrol\DirEntry.java;JUnit4;237;26;Assertion Roulette;test25;234-234;234-234
aux2;DirEntryTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\101_netweaver\evosuite-tests\com\sap\managementconsole\soap\axis\sapcontrol\DirEntry_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\101_netweaver\evosuite-tests\com\sap\managementconsole\soap\axis\sapcontrol\DirEntry.java;JUnit4;237;26;Assertion Roulette;test25;235-235;235-235
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Magic Number Test;test00;39;39
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Magic Number Test;test00;40;40
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Magic Number Test;test01;54;54
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Magic Number Test;test01;55;55
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Magic Number Test;test03;93;93
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Magic Number Test;test03;94;94
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Magic Number Test;test04;111;111
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Magic Number Test;test04;112;112
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Magic Number Test;test05;127;127
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Magic Number Test;test05;128;128
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Magic Number Test;test10;229;229
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Magic Number Test;test10;230;230
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Lazy Test;test10, test09, test08, test07, test06, test05, test04, test03, test02, test01, test00;227, 208, 187, 165, 143, 126, 110, 91, 70, 52, 38;227, 208, 187, 165, 143, 126, 110, 91, 70, 52, 38
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Eager Test;test03;91, 92;91, 92
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Assertion Roulette;test00;39-39;39-39
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Assertion Roulette;test00;40-40;40-40
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Assertion Roulette;test01;54-54;54-54
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Assertion Roulette;test01;55-55;55-55
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Assertion Roulette;test03;93-93;93-93
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Assertion Roulette;test03;94-94;94-94
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Assertion Roulette;test04;111-111;111-111
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Assertion Roulette;test04;112-112;112-112
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Assertion Roulette;test05;127-127;127-127
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Assertion Roulette;test05;128-128;128-128
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Assertion Roulette;test10;229-229;229-229
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Assertion Roulette;test10;230-230;230-230
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Exception Catching Throwing;test02;69-78;69-78
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Exception Catching Throwing;test06;142-151;142-151
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Exception Catching Throwing;test07;164-173;164-173
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Exception Catching Throwing;test08;186-195;186-195
aux2;DriverInternalFrameTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\db\DriverInternalFrame.java;JUnit4;232;11;Exception Catching Throwing;test09;207-216;207-216
aux2;HtmlViewerPanelTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\HtmlViewerPanel_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\HtmlViewerPanel.java;JUnit4;254;23;Lazy Test;test22, test21, test20, test19, test18, test17, test16, test15, test14, test13, test12, test11, test10, test09, test08, test07, test06, test05, test04, test03, test02, test01, test00;250, 242, 234, 226, 209, 200, 188, 178, 170, 162, 153, 140, 128, 111, 103, 94, 85, 78, 69, 60, 53, 42, 30;250, 242, 234, 226, 209, 200, 188, 178, 170, 162, 153, 140, 128, 111, 103, 94, 85, 78, 69, 60, 53, 42, 30
aux2;HtmlViewerPanelTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\HtmlViewerPanel_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\HtmlViewerPanel.java;JUnit4;254;23;Lazy Test;test13, test09;163, 112;163, 112
aux2;HtmlViewerPanelTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\HtmlViewerPanel_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\HtmlViewerPanel.java;JUnit4;254;23;Lazy Test;test17, test01;204, 48;204, 48
aux2;HtmlViewerPanelTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\HtmlViewerPanel_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\HtmlViewerPanel.java;JUnit4;254;23;Lazy Test;test15, test10, test00;180, 134, 35;180, 134, 35
aux2;HtmlViewerPanelTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\HtmlViewerPanel_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\HtmlViewerPanel.java;JUnit4;254;23;Lazy Test;test13, test02;165, 55;165, 55
aux2;HtmlViewerPanelTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\HtmlViewerPanel_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\HtmlViewerPanel.java;JUnit4;254;23;Lazy Test;test19, test18, test17, test16, test11, test09, test01, test00;227, 212, 201, 191, 189, 146, 115, 45, 44, 33, 31;227, 212, 201, 191, 189, 146, 115, 45, 44, 33, 31
aux2;HtmlViewerPanelTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\HtmlViewerPanel_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\HtmlViewerPanel.java;JUnit4;254;23;Lazy Test;test17, test16, test15, test02, test01;202, 190, 179, 54, 46;202, 190, 179, 54, 46
aux2;HtmlViewerPanelTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\HtmlViewerPanel_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\HtmlViewerPanel.java;JUnit4;254;23;Lazy Test;test22, test05, test04, test03;251, 79, 70, 61;251, 79, 70, 61
aux2;HtmlViewerPanelTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\HtmlViewerPanel_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\HtmlViewerPanel.java;JUnit4;254;23;Lazy Test;test20, test08, test07, test06;235, 104, 95, 86;235, 104, 95, 86
aux2;HtmlViewerPanelTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\HtmlViewerPanel_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\HtmlViewerPanel.java;JUnit4;254;23;Lazy Test;test21, test12;244, 157;244, 157
aux2;HtmlViewerPanelTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\HtmlViewerPanel_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\HtmlViewerPanel.java;JUnit4;254;23;Lazy Test;test17, test14, test13, test01, test00;203, 171, 164, 47, 34;203, 171, 164, 47, 34
aux2;HtmlViewerPanelTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\HtmlViewerPanel_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\HtmlViewerPanel.java;JUnit4;254;23;Lazy Test;test12, test11, test10;155, 144, 142, 132, 130;155, 144, 142, 132, 130
aux2;HtmlViewerPanelTest;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\HtmlViewerPanel_ESTest.java;C:\Users\maxim\.jnose_projects\aux2\arquivos\G01\102_squirrel-sql\evosuite-tests\net\sourceforge\squirrel_sql\client\gui\HtmlViewerPanel.java;JUnit4;254;23;Eager Test;test00;30, 31, 33, 34, 35;30, 31, 33, 34, 35
