Element Name,WhileCount,ConditionCount,RedundantCount,IfCount,ExceptionCount,ForeachCount,PrintCount,TotalAssertCount,SwitchCount,MysteryCount,ForCount,VerboseCount,ResourceOptimismCount,ThreadSleepCount,BadAssertCount,SensitiveCount,MagicNumberCount,Assertion Roulette,Eager Test,Mystery Guest,Sleepy Test,Unknown Test,Redundant Assertion,Dependent Test,Magic Number Test,Conditional Test Logic,EmptyTest,General Fixture,Sensitive Equality,Verbose Test,IgnoredTest,Resource Optimism,Duplicate Assert,Exception Catching Throwing,Print Statement,Lazy Test
net.sourceforge.squirrel_sql.client.update.gui.installer.PreLaunchHelperImplTest.test18,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
net.sourceforge.squirrel_sql.client.update.gui.installer.PreLaunchHelperImplTest.test19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
net.sourceforge.squirrel_sql.client.update.gui.installer.PreLaunchHelperImplTest.test20,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
net.sourceforge.squirrel_sql.client.update.gui.installer.PreLaunchHelperImplTest.test21,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
net.sourceforge.squirrel_sql.client.update.gui.installer.PreLaunchHelperImplTest.test22,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test00,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test02,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test03,0,0,0,0,1,0,0,6,0,0,0,0,0,0,5,0,6,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test04,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test05,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test06,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,1,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test07,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test08,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test09,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test10,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test12,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,1,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test13,0,0,0,0,1,0,0,5,0,0,0,0,0,0,4,0,5,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test14,0,0,0,0,1,0,0,6,0,0,0,0,0,0,5,0,6,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test16,0,0,0,0,1,0,0,6,0,0,0,0,0,0,5,0,6,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test17,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test18,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test20,0,0,0,0,1,0,0,5,0,0,0,0,0,0,5,0,4,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test21,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test22,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,1,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test23,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test26,0,0,0,0,1,0,0,6,0,0,0,0,0,0,5,0,6,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test27,0,0,0,0,1,0,0,6,0,0,0,0,0,0,5,0,6,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test28,0,0,0,0,1,0,0,6,0,0,0,0,0,0,5,0,6,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test29,0,0,0,0,1,0,0,6,0,0,0,0,0,0,5,0,6,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test30,0,0,0,0,1,0,0,6,0,0,0,0,0,0,5,0,6,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test31,0,0,0,0,1,0,0,5,0,0,0,0,0,0,4,0,5,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test32,0,0,0,0,1,0,0,6,0,0,0,0,0,0,5,0,6,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test33,0,0,0,0,1,0,0,6,0,0,0,0,0,0,5,0,6,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test34,0,0,0,0,1,0,0,6,0,0,0,0,0,0,5,0,6,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test35,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test36,0,0,0,0,1,0,0,5,0,0,0,0,0,0,5,0,4,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test37,0,0,0,0,1,0,0,6,0,0,0,0,0,0,5,0,6,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test38,0,0,0,0,1,0,0,6,0,0,0,0,0,0,5,0,6,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test39,0,0,0,0,1,0,0,6,0,0,0,0,0,0,5,0,6,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test40,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.PhotoControllerTest.test41,0,0,0,0,1,0,0,5,0,0,0,0,0,0,4,0,5,true,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.eteks.sweethome3d.viewcontroller.RoomControllerTest.test0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,null
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test00,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test01,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test02,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test03,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test04,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test06,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test07,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test08,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test09,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test11,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test13,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test16,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test18,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test19,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test20,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test21,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test22,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test23,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test24,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test25,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test26,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test27,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test28,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test29,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test30,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test31,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test32,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test33,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
com.aelitis.azureus.core.dht.router.impl.DHTRouterNodeImplTest.test34,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
